1117,Beijing University of Chemical Technology (First-Class Discipline College),004,Materials (Advanced Materials and Green Manufacturing) ,22,638,16296
1117,Beijing University of Chemical Technology (First-Class Discipline College),005,Engineering test class (high-tech workers) ,3,643,13254
1117,Beijing University of Chemical Technology (First-Class Discipline College),006,Bioengineering (Green Biomanufacturing and Biosafety) ,5,637,16811
1117,Beijing University of Chemical Technology (First-Class Discipline College),007,Pharmaceutical engineering ,2,639,15865
1117,Beijing University of Chemical Technology (First-Class Discipline College),008,Science Test Class (Chemical Excellence Program) ,1,648,10828
1117,Beijing University of Chemical Technology (First-Class Discipline College),009,Chemical ,8,640,14843
1117,Beijing University of Chemical Technology (First-Class Discipline College),010,Mathematics ,3,642,13905
1117,Beijing University of Chemical Technology (First-Class Discipline College),011,Electronic Science and Technology ,3,641,14271
1117,Beijing University of Chemical Technology (First-Class Discipline College),012,"Machinery (high-end equipment and intelligent manufacturing, robots) ",13,637,16716
1117,Beijing University of Chemical Technology (First-Class Discipline College),013,Automation class ,9,639,15679
1117,Beijing University of Chemical Technology (First-Class Discipline College),014,Computer class ,5,643,13488
1117,Beijing University of Chemical Technology (First-Class Discipline College),015,international economy and trading ,2,643,13386
1117,Beijing University of Chemical Technology (First-Class Discipline College),016,Business Administration ,3,642,13939
1117,Beijing University of Chemical Technology (First-Class Discipline College),017,Law ,3,643,13275
1117,Beijing University of Chemical Technology (First-Class Discipline College),018,English language ,3,638,16026
1117,Beijing University of Chemical Technology (First-Class Discipline College),020,"Mechanical design and manufacturing and automation (Chinese-foreign cooperative education) (Chinese and American double degree, robot direction)",6,625,25413
1117,Beijing University of Chemical Technology (First-Class Discipline College),021,"Bioengineering (Chinese-foreign cooperative education) (Chinese and American double degree, biological process engineering) ",5,623,26458
1117,Beijing University of Chemical Technology (First-Class Discipline College),022,Industrial Design (Chinese-foreign cooperative education) (Chinese and English design double degree) ,3,624,26200
1117,Beijing University of Chemical Technology (First-Class Discipline College),023,Chemical and pharmaceutical (Chinese-foreign cooperative education) (Paris Curie Institute of Engineers) ,6,627,23770
1120,Beijing Jianzhu University,001,architecture ,1,644,12928
1120,Beijing Jianzhu University,002,landscape garden ,1,637,16538
1120,Beijing Jianzhu University,003,Civil engineering (construction engineering direction) ,3,619,29575
1120,Beijing Jianzhu University,004,Management Science and Engineering ,5,605,42925
1121,Beijing Jiaotong University (First-Class Discipline College),001,Foreign language and literature ,4,649,10233
1121,Beijing Jiaotong University (First-Class Discipline College),002,Journalism and Communication ,4,651,9519
1121,Beijing Jiaotong University (First-Class Discipline College),003,Economic management pilot class ,5,653,8443
1121,Beijing Jiaotong University (First-Class Discipline College),004,Electronic information class (communication and control) ,5,654,8357
1121,Beijing Jiaotong University (First-Class Discipline College),005,Computer class ,5,656,7343
1121,Beijing Jiaotong University (First-Class Discipline College),006,Software engineering ,4,654,8226
1121,Beijing Jiaotong University (First-Class Discipline College),007,Transportation ,4,653,8827
1121,Beijing Jiaotong University (First-Class Discipline College),008,Civil engineering ,12,644,13152
1121,Beijing Jiaotong University (First-Class Discipline College),009,mechanical ,10,645,12583
1121,Beijing Jiaotong University (First-Class Discipline College),010,Electrical class ,5,650,9834
1121,Beijing Jiaotong University (First-Class Discipline College),011,Science test class ,4,651,9392
1121,Beijing Jiaotong University (First-Class Discipline College),013,Nanomaterials and technology (Chinese-foreign cooperative education) ,5,637,17053
1121,Beijing Jiaotong University (First-Class Discipline College),014,Mechanical and Electronic Engineering (Chinese-foreign cooperative education) ,5,638,16182
1121,Beijing Jiaotong University (First-Class Discipline College),015,Transportation (Chinese-foreign cooperative education) ,4,640,14976
1123,Beijing University of Science and Technology (First-Class Discipline College),001,Science test class ,4,655,7701
1123,Beijing University of Science and Technology (First-Class Discipline College),002,Engineering Test Class (Excellence Plan) ,5,653,8485
1123,Beijing University of Science and Technology (First-Class Discipline College),003,Materials Science and Engineering ,12,646,11743
1123,Beijing University of Science and Technology (First-Class Discipline College),004,Business Administration ,5,650,9889
1123,Beijing University of Science and Technology (First-Class Discipline College),005,Management Science and Engineering ,4,647,11395
1123,Beijing University of Science and Technology (First-Class Discipline College),006,mechanical ,11,643,13185
1123,Beijing University of Science and Technology (First-Class Discipline College),007,Energy power class ,8,645,12487
1123,Beijing University of Science and Technology (First-Class Discipline College),008,Automation class ,10,647,11296
1123,Beijing University of Science and Technology (First-Class Discipline College),009,Computer class ,8,651,9445
1123,Beijing University of Science and Technology (First-Class Discipline College),010,Communication engineering ,4,650,10114
1123,Beijing University of Science and Technology (First-Class Discipline College),011,Metallurgical Engineering ,2,642,13709
1123,Beijing University of Science and Technology (First-Class Discipline College),012,Civil engineering ,6,643,13524
1123,Beijing University of Science and Technology (First-Class Discipline College),013,Safety Engineering ,1,645,12241
1123,Beijing University of Science and Technology (First-Class Discipline College),014,Mining ,1,642,13726
1123,Beijing University of Science and Technology (First-Class Discipline College),015,Mathematics ,5,649,10520
1123,Beijing University of Science and Technology (First-Class Discipline College),016,Applied physics ,3,645,12257
1123,Beijing University of Science and Technology (First-Class Discipline College),017,Applied Chemistry ,2,646,11602
1123,Beijing University of Science and Technology (First-Class Discipline College),018,Biotechnology ,2,644,12791
1123,Beijing University of Science and Technology (First-Class Discipline College),019,Humanities Experimental Class ,8,647,11148
1123,Beijing University of Science and Technology (First-Class Discipline College),020,Foreign language and literature ,7,647,11463
1127,Beijing Institute of Technology (First-Class University),001,Science Test Class (Xu Te Li Ying Talent Class) ,5,662,5329
1127,Beijing Institute of Technology (First-Class University),002,Engineering test class (aerospace and electromechanical) ,15,656,7317
1127,Beijing Institute of Technology (First-Class University),003,Engineering Test Class (Intelligent Manufacturing and Vehicle Experimental Class) ,20,656,7407
1127,Beijing Institute of Technology (First-Class University),004,Engineering Test Class (Information Science and Technology) ,37,658,6538
1127,Beijing Institute of Technology (First-Class University),005,Electronic Information Engineering (Experimental Class) ,15,659,6419
1127,Beijing Institute of Technology (First-Class University),006,Science Experiment Class (Science and Materials Elite Class) ,7,658,6641
1128,Beijing University of Forestry (First-Class Discipline College),001,Forestry ,5,639,15429
1128,Beijing University of Forestry (First-Class Discipline College),002,Grass Science (Roof Science and Management) ,3,634,18972
1128,Beijing University of Forestry (First-Class Discipline College),003,Soil and water conservation and desertification control ,3,635,18155
1128,Beijing University of Forestry (First-Class Discipline College),004,Physical geography and resource environment ,3,640,15355
1128,Beijing University of Forestry (First-Class Discipline College),005,civil Engineering ,4,634,18988
1128,Beijing University of Forestry (First-Class Discipline College),006,Biological science ,4,635,18199
1128,Beijing University of Forestry (First-Class Discipline College),007,Biotechnology (Chinese-foreign cooperative education) ,2,635,18143
1128,Beijing University of Forestry (First-Class Discipline College),008,Food science and engineering ,3,636,17207
1128,Beijing University of Forestry (First-Class Discipline College),009,garden ,7,649,10664
1128,Beijing University of Forestry (First-Class Discipline College),010,landscape garden ,5,654,8344
1128,Beijing University of Forestry (First-Class Discipline College),011,Town and Country Planning ,3,644,12884
1128,Beijing University of Forestry (First-Class Discipline College),012,Gardening (viewing gardening direction) ,2,643,13611
1128,Beijing University of Forestry (First-Class Discipline College),013,Tourism management ,2,640,14928
1128,Beijing University of Forestry (First-Class Discipline College),014,Business Administration ,9,642,13928
1128,Beijing University of Forestry (First-Class Discipline College),015,E-commerce ,3,638,16034
1128,Beijing University of Forestry (First-Class Discipline College),016,Agricultural and Forestry Economic Management (Liang Xi Experimental Class) ,1,652,9251
1128,Beijing University of Forestry (First-Class Discipline College),017,international economy and trading ,2,644,13043
1128,Beijing University of Forestry (First-Class Discipline College),018,statistics ,3,641,14508
1128,Beijing University of Forestry (First-Class Discipline College),019,finance ,2,644,12950
1128,Beijing University of Forestry (First-Class Discipline College),020,Mechanical design and manufacturing and automation ,4,633,19580
1128,Beijing University of Forestry (First-Class Discipline College),021,Vehicle Engineering ,5,631,21036
1128,Beijing University of Forestry (First-Class Discipline College),022,automation ,3,637,16820
1128,Beijing University of Forestry (First-Class Discipline College),023,Electrical Engineering and Automation ,3,638,16450
1128,Beijing University of Forestry (First-Class Discipline College),024,Forestry engineering ,9,630,21561
1128,Beijing University of Forestry (First-Class Discipline College),025,Wood Science and Engineering (Chinese-foreign cooperative education) ,2,627,23440
1128,Beijing University of Forestry (First-Class Discipline College),026,Law ,2,646,11671
1128,Beijing University of Forestry (First-Class Discipline College),027,Applied psychology ,2,642,14095
1128,Beijing University of Forestry (First-Class Discipline College),028,English language ,2,644,12920
1128,Beijing University of Forestry (First-Class Discipline College),029,Business English ,4,641,14637
1128,Beijing University of Forestry (First-Class Discipline College),030,Japanese ,3,640,15047
1128,Beijing University of Forestry (First-Class Discipline College),031,Information management and information system ,3,637,17078
1128,Beijing University of Forestry (First-Class Discipline College),032,Computer class ,9,640,15383
1128,Beijing University of Forestry (First-Class Discipline College),033,Electronic Information Science and Technology ,2,639,15671
1128,Beijing University of Forestry (First-Class Discipline College),034,Mathematics and Applied Mathematics ,3,640,14826
1128,Beijing University of Forestry (First-Class Discipline College),035,Wildlife and Nature Reserve Management ,2,634,19062
1128,Beijing University of Forestry (First-Class Discipline College),036,Environmental science ,2,642,14139
1128,Beijing University of Forestry (First-Class Discipline College),037,Environmental Engineering ,2,638,16183
1128,Beijing University of Forestry (First-Class Discipline College),038,Water Supply and Drainage Science and Engineering ,2,633,19300
1130,Beijing Normal University (First-Class University),006,Humanities Experimental Class ,8,667,3846
1130,Beijing Normal University (First-Class University),007,Social science experiment class ,10,665,4388
1130,Beijing Normal University (First-Class University),008,Science test class ,9,665,4514
1130,Beijing Normal University (First-Class University),009,Mathematics ,9,666,4357
1130,Beijing Normal University (First-Class University),010,Education ,3,668,3680
1130,Beijing Normal University (First-Class University),011,History class ,2,667,4084
1131,Beijing Institute of Petrochemical Technology,002,Energy and Power Engineering ,6,595,
1132,Beijing University of Sport (First-Class Discipline College),003,economics ,2,635,17847
1132,Beijing University of Sport (First-Class Discipline College),004,Sports human science ,3,628,22875
1132,Beijing University of Sport (First-Class Discipline College),005,Exercise rehabilitation ,5,628,22523
1132,Beijing University of Sport (First-Class Discipline College),006,Chinese International Education ,2,637,16895
1132,Beijing University of Sport (First-Class Discipline College),007,English language ,2,639,15511
1132,Beijing University of Sport (First-Class Discipline College),008,French ,1,643,13446
1132,Beijing University of Sport (First-Class Discipline College),009,Spanish ,2,643,13653
1132,Beijing University of Sport (First-Class Discipline College),010,Czech ,1,639,15803
1132,Beijing University of Sport (First-Class Discipline College),011,Portuguese ,1,641,14680
1132,Beijing University of Sport (First-Class Discipline College),012,Journalism ,5,640,14788
1132,Beijing University of Sport (First-Class Discipline College),013,Applied psychology ,5,629,22336
1132,Beijing University of Sport (First-Class Discipline College),014,Data Science and Big Data Technology ,4,632,19909
1132,Beijing University of Sport (First-Class Discipline College),015,Sports economy and management ,4,634,19017
1132,Beijing University of Sport (First-Class Discipline College),016,Public service management ,3,638,16514
1133,Beijing Foreign Studies University (First-Class Discipline College),001,English language ,4,673,2595
1133,Beijing Foreign Studies University (First-Class Discipline College),003,German ,1,681,1394
1133,Beijing Foreign Studies University (First-Class Discipline College),004,German (business) ,1,671,3143
1133,Beijing Foreign Studies University (First-Class Discipline College),005,French ,2,674,2500
1133,Beijing Foreign Studies University (First-Class Discipline College),006,French (international relations) ,2,672,2929
1133,Beijing Foreign Studies University (First-Class Discipline College),007,Spanish ,2,674,2519
1133,Beijing Foreign Studies University (First-Class Discipline College),011,Japanese ,2,664,4815
1133,Beijing Foreign Studies University (First-Class Discipline College),013,Russian (finance) ,2,667,3868
1133,Beijing Foreign Studies University (First-Class Discipline College),025,Chinese language and literature ,1,661,5658
1133,Beijing Foreign Studies University (First-Class Discipline College),026,Journalism ,1,664,4668
1133,Beijing Foreign Studies University (First-Class Discipline College),027,International Economy and Trade (Chinese-foreign cooperative education) ,5,655,8006
1133,Beijing Foreign Studies University (First-Class Discipline College),028,finance ,2,664,4658
1133,Beijing Foreign Studies University (First-Class Discipline College),029,Finance (Russian and Russian-speaking countries) ,2,666,4315
1133,Beijing Foreign Studies University (First-Class Discipline College),030,Business Administration ,3,660,5906
1133,Beijing Foreign Studies University (First-Class Discipline College),031,International Business (German and German Country Studies) ,2,664,4800
1133,Beijing Foreign Studies University (First-Class Discipline College),032,Diplomacy ,1,673,2642
1133,Beijing Foreign Studies University (First-Class Discipline College),033,Diplomacy (French and French-speaking countries) ,1,676,2156
1133,Beijing Foreign Studies University (First-Class Discipline College),034,Diplomacy (Chinese-foreign cooperative education) ,5,653,8575
1133,Beijing Foreign Studies University (First-Class Discipline College),035,Political Science and Administration (Public Policy and International Organizations) ,1,664,4729
1133,Beijing Foreign Studies University (First-Class Discipline College),036,Law ,1,660,5852
1133,Beijing Foreign Studies University (First-Class Discipline College),037,German (International Communication) ,1,669,3553
1135,Beijing Materials College,001,economics ,1,600,47562
1135,Beijing Materials College,002,Finance ,2,600,47457
1135,Beijing Materials College,003,Logistics Management and Engineering ,2,597,50415
1135,Beijing Materials College,004,Accounting (Certified Public Accountant) ,2,608,39221
1135,Beijing Materials College,005,Financial Management ,1,602,45407
1136,Beijing Union Medical College (First-Class Discipline College),001,Nursing ,12,616,32153
1136,Beijing Union Medical College (First-Class Discipline College),002,Nursing (excellent class) ,5,631,20807
1138,Beijing University of Science and Technology Information,001,Mechanical design and manufacturing and automation ,2,598,49622
1138,Beijing University of Science and Technology Information,002,Vehicle Engineering ,2,596,51214
1138,Beijing University of Science and Technology Information,004,Measurement and control technology and equipment ,2,598,50036
1138,Beijing University of Science and Technology Information,005,Automation class ,2,606,41851
1138,Beijing University of Science and Technology Information,006,Electronic information engineering ,2,611,37185
1138,Beijing University of Science and Technology Information,007,Accounting (Certified Public Accountant) ,2,606,41977
1138,Beijing University of Science and Technology Information,008,Business Administration ,2,605,42888
1138,Beijing University of Science and Technology Information,009,Economics ,2,602,45085
1138,Beijing University of Science and Technology Information,010,Information management and information system ,2,604,43198
1138,Beijing University of Science and Technology Information,011,information security ,2,604,43337
1138,Beijing University of Science and Technology Information,012,Journalism and Communication ,2,609,38861
1138,Beijing University of Science and Technology Information,013,English language ,2,598,50111
1138,Beijing University of Science and Technology Information,014,applied statistics ,2,602,45140
1138,Beijing University of Science and Technology Information,015,Computer class ,2,614,34655
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),001,Communication Engineering (large class enrollment) ,14,658,6724
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),002,Electronic information ,4,657,6901
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),003,Computer class ,7,663,5181
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),004,Automation class ,3,658,6848
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),005,Software engineering ,3,661,5674
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),006,Science and Creative Design Experimental Class ,2,658,6585
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),008,Cyberspace security ,2,661,5626
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),009,Science Experiment Class (Mathematics and Information Science) ,2,658,6598
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),010,Science Test Class (Basic Science in Information and Communication) ,2,657,6949
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),011,E-commerce ,2,655,8018
1140,Beijing First University of Posts and Telecommunications (First-Class Discipline College),012,Accounting ,2,656,7582
1142,Beijing Language and Culture University,001,English language ,1,652,9003
1142,Beijing Language and Culture University,010,Translation (English) ,1,650,10104
1142,Beijing Language and Culture University,011,Translation (localization) ,1,644,12764
1142,Beijing Language and Culture University,012,Chinese International Education ,2,649,10610
1142,Beijing Language and Culture University,013,Chinese language and literature ,2,649,10611
1142,Beijing Language and Culture University,014,International Politics ,1,646,11878
1142,Beijing Language and Culture University,015,Journalism (International News Communication) ,1,647,11566
1142,Beijing Language and Culture University,016,Computer class ,7,634,18763
1142,Beijing Language and Culture University,017,International affairs and international relations ,1,646,12026
1142,Beijing Language and Culture University,018,finance ,2,643,13339
1142,Beijing Language and Culture University,019,Accounting ,2,642,13659
1142,Beijing Language and Culture University,020,international economy and trading ,2,646,11972
1142,Beijing Language and Culture University,022,Special education (speech and auditory science) ,1,639,15876
1142,Beijing Language and Culture University,023,linguistics ,1,645,12177
1142,Beijing Language and Culture University,024,Finance (macroeconomic accounting and analysis) ,1,643,13420
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),001,Chinese Medicine (岐黄国医班) ,1,690,571
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),002,Chinese Medicine (Excellent Chinese Medicine Class) ,5,666,4331
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),003,Chinese Medicine (Excellent Chinese Medicine Jinghua Class) ,1,680,1516
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),004,Chinese Medicine (Excellent Chinese and Western Medicine Class) ,3,658,6661
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),005,Chinese Medicine (Excellent Chinese Medicine Pediatrics) ,1,657,7169
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),006,Chinese medicine (excellent Chinese medicine bone injury class) ,1,663,5007
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),007,Chinese medicine (excellent needle push class) ,1,655,7981
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),008,Traditional Chinese medicine ,12,654,8307
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),009,Chinese medicine (experimental class) ,5,658,6627
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),010,Acupuncture and moxibustion ,8,647,11290
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),011,Pharmacy ,11,639,15482
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),012,Traditional Chinese medicine ,5,636,17340
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),013,Pharmacy ,3,638,16053
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),014,Rehabilitation therapy ,2,643,13569
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),015,Public management ,7,635,18331
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),016,Pharmaceutical management ,1,633,19335
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),017,Law (medical health) ,1,646,11944
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),018,English (medicine) ,2,639,15670
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),019,English (Chinese Medicine International Communication) ,3,635,18334
1143,Beijing University of Traditional Chinese Medicine (First-Class Discipline College),020,Nursing ,2,622,27248
1144,University of International Business and Economics (First-Class Discipline College),001,Economics ,2,665,4389
1144,University of International Business and Economics (First-Class Discipline College),002,International Economics and Trade (International Organization Talent Base) ,3,664,4694
1144,University of International Business and Economics (First-Class Discipline College),003,Finance ,11,663,4941
1144,University of International Business and Economics (First-Class Discipline College),004,Financial Engineering (Quantitative Finance Experimental Class) ,3,664,4797
1144,University of International Business and Economics (First-Class Discipline College),005,Business Administration ,8,663,5073
1144,University of International Business and Economics (First-Class Discipline College),015,Law class ,4,663,5040
1144,University of International Business and Economics (First-Class Discipline College),016,Public management ,1,662,5541
1144,University of International Business and Economics (First-Class Discipline College),017,Data Science and Big Data Technology ,2,662,5265
1144,University of International Business and Economics (First-Class Discipline College),018,E-commerce class ,3,657,7190
1144,University of International Business and Economics (First-Class Discipline College),019,Insurance ,2,663,5171
1144,University of International Business and Economics (First-Class Discipline College),020,Actuarial Science ,4,661,5719
1144,University of International Business and Economics (First-Class Discipline College),021,Political science ,2,658,6773
1144,University of International Business and Economics (First-Class Discipline College),022,Financial Mathematics ,2,662,5256
1144,University of International Business and Economics (First-Class Discipline College),023,Economic statistics ,2,662,5291
1146,North China Electric Power University (Beijing) (First-Class Discipline College),001,Electrical class ,14,655,7643
1146,North China Electric Power University (Beijing) (First-Class Discipline College),002,Electronic information ,5,647,11223
1146,North China Electric Power University (Beijing) (First-Class Discipline College),003,Energy Power (Active) ,10,644,12814
1146,North China Electric Power University (Beijing) (First-Class Discipline College),004,Material class ,2,644,12930
1146,North China Electric Power University (Beijing) (First-Class Discipline College),005,Automation class ,8,647,11381
1146,North China Electric Power University (Beijing) (First-Class Discipline College),006,Computer class ,8,646,11887
1146,North China Electric Power University (Beijing) (First-Class Discipline College),007,Management Science and Engineering ,2,645,12584
1146,North China Electric Power University (Beijing) (First-Class Discipline College),008,Economics ,3,646,11806
1146,North China Electric Power University (Beijing) (First-Class Discipline College),009,Energy Power (New Energy) ,5,646,11683
1146,North China Electric Power University (Beijing) (First-Class Discipline College),010,Water conservancy ,2,643,13385
1146,North China Electric Power University (Beijing) (First-Class Discipline College),011,Nuclear engineering ,8,639,15767
1146,North China Electric Power University (Beijing) (First-Class Discipline College),012,Mathematics ,1,645,12178
1146,North China Electric Power University (Beijing) (First-Class Discipline College),013,Business Administration ,10,646,12091
1146,North China Electric Power University (Beijing) (First-Class Discipline College),014,Law class ,2,649,10622
1146,North China Electric Power University (Beijing) (First-Class Discipline College),015,Public management ,4,644,12967
1146,North China Electric Power University (Beijing) (First-Class Discipline College),016,Foreign language and literature ,2,641,14689
1146,North China Electric Power University (Beijing) (First-Class Discipline College),017,Physics ,1,644,12743
1147,Tsinghua University (First-Class University),005,Science Test Class (Physical Foundation) ,6,707,47
1147,Tsinghua University (First-Class University),006,Liberal Arts Class (General Foundation) ,2,708,43
1148,Capital University of Economics,001,Economy and trade ,2,640,15002
1148,Capital University of Economics,002,Business Administration (Laboratory) ,2,638,16390
1148,Capital University of Economics,003,Communication ,2,636,17674
1148,Capital University of Economics,004,Information management and information system ,2,630,21526
1148,Capital University of Economics,005,Finance (data and econometric analysis) ,2,639,15577
1149,Capital Normal University (First-Class Discipline College),004,Chinese Language and Literature ,3,650,10197
1149,Capital Normal University (First-Class Discipline College),005,Cultural heritage ,2,645,12512
1149,Capital Normal University (First-Class Discipline College),006,Education ,2,647,11235
1149,Capital Normal University (First-Class Discipline College),007,Mathematics ,3,644,12817
1149,Capital Normal University (First-Class Discipline College),008,computer science and Technology ,4,634,18912
1149,Capital Normal University (First-Class Discipline College),009,English language ,2,649,10294
1149,Capital Normal University (First-Class Discipline College),010,French ,2,645,12630
1149,Capital Normal University (First-Class Discipline College),011,international economy and trading ,2,641,14448
1149,Capital Normal University (First-Class Discipline College),012,E-commerce ,2,633,19719
1149,Capital Normal University (First-Class Discipline College),013,Geographic information science ,2,643,13375
1151,Capital medical university,001,Clinical medicine (5+3 integration) ,5,666,4223
1151,Capital medical university,002,Stomatology (5+3 integration) ,2,664,4716
1151,Capital medical university,003,Clinical medicine ,6,662,5263
1151,Capital medical university,004,Psychiatry ,1,656,7450
1151,Capital medical university,005,Basic Medicine ,3,646,11871
1151,Capital medical university,006,Traditional Chinese medicine ,1,653,8452
1151,Capital medical university,007,Clinical pharmacy ,2,651,9502
1151,Capital medical university,008,Pharmacy ,2,647,11458
1151,Capital medical university,009,biomedical engineering ,3,638,16327
1151,Capital medical university,010,Rehabilitation therapy ,2,634,18650
1151,Capital medical university,011,Nursing ,3,615,33177
1153,China University of Media (First-Class Discipline College),024,Chinese Language ,2,657,7214
1153,China University of Media (First-Class Discipline College),025,Radio and television ,3,662,5389
1153,China University of Media (First-Class Discipline College),026,Journalism (data news reporting direction) ,2,665,4627
1153,China University of Media (First-Class Discipline College),027,Network and new media (media creative direction) ,2,662,5410
1153,China University of Media (First-Class Discipline College),028,Communication ,2,662,5428
1153,China University of Media (First-Class Discipline College),029,Advertising ,2,675,2210
1153,China University of Media (First-Class Discipline College),030,Advertising (digital marketing direction) ,3,662,5495
1153,China University of Media (First-Class Discipline College),031,English language ,3,657,7231
1153,China University of Media (First-Class Discipline College),032,translation ,2,659,6333
1153,China University of Media (First-Class Discipline College),037,Business Administration ,2,656,7556
1153,China University of Media (First-Class Discipline College),038,Administrative Management (Smart City Governance) ,2,657,7135
1153,China University of Media (First-Class Discipline College),039,"Cultural Industry Management (production management, public culture and creative design direction) ",3,659,6317
1153,China University of Media (First-Class Discipline College),040,Electronic information engineering ,2,649,10229
1153,China University of Media (First-Class Discipline College),041,Radio and television engineering ,3,652,8864
1153,China University of Media (First-Class Discipline College),042,digital media technology ,3,657,6917
1153,China University of Media (First-Class Discipline College),043,network engineering ,2,650,9754
1153,China University of Media (First-Class Discipline College),044,Optoelectronic Information Science and Engineering (Intelligent Image Engineering) ,2,651,9369
1153,China University of Media (First-Class Discipline College),045,Journalism and Communication (Chinese-foreign cooperative education) ,6,652,9191
1154,China University of Geosciences (Beijing) (First-Class Discipline College),001,Geology (base class) ,1,644,12754
1154,China University of Geosciences (Beijing) (First-Class Discipline College),002,geology ,2,641,14347
1154,China University of Geosciences (Beijing) (First-Class Discipline College),003,Geology (geological geophysical composite) ,1,640,15352
1154,China University of Geosciences (Beijing) (First-Class Discipline College),004,Geology (tourism geology) ,1,636,17517
1154,China University of Geosciences (Beijing) (First-Class Discipline College),005,Geochemistry ,1,638,16211
1154,China University of Geosciences (Beijing) (First-Class Discipline College),006,Resource exploration project (solid minerals) ,2,633,19414
1154,China University of Geosciences (Beijing) (First-Class Discipline College),007,Geological Engineering ,2,633,19109
1154,China University of Geosciences (Beijing) (First-Class Discipline College),008,civil Engineering ,2,638,16279
1154,China University of Geosciences (Beijing) (First-Class Discipline College),009,Mechanical design and manufacturing and automation ,1,640,15223
1154,China University of Geosciences (Beijing) (First-Class Discipline College),010,Safety Engineering ,2,633,19275
1154,China University of Geosciences (Beijing) (First-Class Discipline College),011,Materials Science and Engineering ,2,637,17152
1154,China University of Geosciences (Beijing) (First-Class Discipline College),012,Material physics ,1,637,17032
1154,China University of Geosciences (Beijing) (First-Class Discipline College),013,material chemistry ,1,637,16572
1154,China University of Geosciences (Beijing) (First-Class Discipline College),014,computer science and Technology ,2,643,13299
1154,China University of Geosciences (Beijing) (First-Class Discipline College),015,Electrical Engineering and Automation ,2,643,13412
1154,China University of Geosciences (Beijing) (First-Class Discipline College),016,Electronic information engineering ,1,646,12008
1154,China University of Geosciences (Beijing) (First-Class Discipline College),017,Geographic information science ,2,642,13856
1154,China University of Geosciences (Beijing) (First-Class Discipline College),018,Software engineering ,3,643,13624
1154,China University of Geosciences (Beijing) (First-Class Discipline College),019,Hydrology and water resources engineering ,2,635,18188
1154,China University of Geosciences (Beijing) (First-Class Discipline College),020,Environmental Engineering ,2,638,15937
1154,China University of Geosciences (Beijing) (First-Class Discipline College),021,Groundwater science and engineering ,2,634,18892
1154,China University of Geosciences (Beijing) (First-Class Discipline College),022,Petroleum engineering ,1,631,20982
1154,China University of Geosciences (Beijing) (First-Class Discipline College),023,Resource exploration project (energy) ,1,640,15212
1154,China University of Geosciences (Beijing) (First-Class Discipline College),024,Resource Exploration Engineering (New Energy Geology and Engineering) ,1,640,15050
1154,China University of Geosciences (Beijing) (First-Class Discipline College),025,Business management ,2,639,15515
1154,China University of Geosciences (Beijing) (First-Class Discipline College),026,Accounting ,2,642,13671
1154,China University of Geosciences (Beijing) (First-Class Discipline College),027,Information management and information system ,2,639,15604
1154,China University of Geosciences (Beijing) (First-Class Discipline College),028,economics ,2,642,14193
1154,China University of Geosciences (Beijing) (First-Class Discipline College),029,Law ,2,644,12882
1154,China University of Geosciences (Beijing) (First-Class Discipline College),030,English language ,2,641,14680
1154,China University of Geosciences (Beijing) (First-Class Discipline College),031,Gem and material technology ,2,641,14368
1154,China University of Geosciences (Beijing) (First-Class Discipline College),033,Geophysics ,1,636,17591
1154,China University of Geosciences (Beijing) (First-Class Discipline College),034,Exploration technology and engineering ,2,631,20677
1154,China University of Geosciences (Beijing) (First-Class Discipline College),035,Measurement and control technology and equipment ,2,632,20221
1154,China University of Geosciences (Beijing) (First-Class Discipline College),036,Marine science ,3,633,19437
